,satisfaccion,desempeño,numero proyectos,promedio horas mes,tiempo en empresa,accidente laboral,retiro,Ascenso,Departamento,salario
13042,0.87,0.72,2,154,3,0,0,0,sistemas,medio
13043,0.47,0.53,3,111,4,0,0,0,i+d,medio
13044,0.96,0.81,3,247,3,0,0,0,i+d,bajo
13045,0.79,0.74,3,169,3,0,0,0,i+d,bajo
13046,0.84,0.6,3,250,3,1,0,0,i+d,bajo
13047,0.68,0.49,3,178,3,1,0,0,i+d,bajo
13048,0.86,0.66,4,251,3,0,0,0,i+d,bajo
13049,0.73,0.98,5,272,2,0,0,0,publicidad,bajo
13050,0.9,0.67,2,229,4,0,0,0,ventas,bajo
13051,0.63,0.64,3,180,3,0,0,0,finanzas,bajo
13052,0.71,0.72,3,271,2,0,0,0,mantenimiento,bajo
13053,0.71,0.68,5,226,3,0,0,0,,bajo
13054,0.95,0.62,4,150,2,0,0,0,gerencia y admon,bajo
13055,0.51,0.86,4,260,3,1,0,0,publicidad,bajo
13056,0.77,0.91,4,161,3,0,0,0,publicidad,bajo
13057,0.48,0.51,3,136,3,0,0,0,publicidad,bajo
13058,0.93,0.91,2,238,2,1,0,0,ventas,bajo
13059,0.83,0.86,4,98,4,0,0,0,ventas,bajo
13060,0.61,0.73,5,156,4,0,0,0,ventas,bajo
13061,0.97,0.89,4,248,2,0,0,0,ventas,bajo
13062,0.5,0.81,3,170,2,0,0,0,ventas,bajo
13063,0.84,0.54,3,245,3,0,0,0,ventas,bajo
13064,0.58,0.38,4,203,5,0,0,0,ventas,bajo
13065,0.59,0.72,3,182,3,0,0,0,ventas,medio
13066,0.77,0.83,3,175,3,0,0,1,ventas,medio
13067,0.78,0.4,4,145,5,1,0,1,ventas,medio
13068,0.6,0.96,4,220,3,1,0,1,ventas,medio
13069,0.53,0.77,4,259,2,1,0,1,ventas,medio
13070,0.73,0.69,3,228,2,0,0,1,ventas,medio
13071,0.76,0.94,3,189,3,0,0,0,ventas,medio
13072,0.12,0.61,6,257,3,0,0,0,ventas,medio
13073,0.2,0.98,3,180,6,0,0,0,ventas,medio
13074,0.5,0.77,4,180,3,0,0,0,ventas,medio
13075,0.79,0.65,5,215,2,1,0,0,ventas,medio
13076,0.96,0.68,3,132,2,0,0,0,ventas,medio
13077,0.26,0.69,5,213,2,0,0,0,finanzas,alto
13078,0.8,0.72,4,173,3,0,0,0,finanzas,bajo
13079,0.43,0.71,3,186,2,0,0,0,finanzas,medio
13080,0.87,0.71,4,157,2,0,0,0,rr.hh.,medio
13081,0.63,0.75,4,175,4,0,0,0,rr.hh.,medio
13082,0.58,0.48,3,135,3,1,0,0,rr.hh.,medio
13083,0.2,0.42,4,256,5,0,0,0,rr.hh.,bajo
13084,0.62,0.71,4,268,3,0,0,0,,bajo
13085,0.91,0.94,5,159,3,0,0,0,,bajo
13086,0.66,0.91,3,191,4,0,0,0,,bajo
13087,0.53,0.81,3,275,2,0,0,0,,bajo
13088,0.52,0.98,5,217,2,1,0,0,,bajo
13089,1.0,0.88,6,201,4,0,0,0,,bajo
13090,0.73,0.67,4,205,3,0,0,0,,bajo
13091,0.65,0.67,3,240,2,1,0,0,,bajo
13092,0.5,0.95,5,137,3,0,0,0,,bajo
13093,0.94,0.59,4,241,2,0,0,0,,bajo
13094,0.48,0.86,5,198,4,0,0,0,,bajo
13095,0.67,0.87,5,254,2,0,0,0,mantenimiento,bajo
13096,0.73,0.94,4,262,3,0,0,0,mantenimiento,bajo
13097,0.63,0.71,4,244,2,0,0,0,mantenimiento,bajo
13098,0.84,0.84,4,266,3,0,0,0,mantenimiento,bajo
13099,0.2,0.94,6,191,5,0,0,0,mantenimiento,bajo
13100,0.76,0.57,3,148,3,1,0,0,mantenimiento,bajo
13101,0.55,0.54,3,233,2,0,0,0,mantenimiento,bajo
13102,0.8,0.55,4,178,2,1,0,0,mantenimiento,bajo
13103,0.64,0.91,3,165,3,1,0,0,mantenimiento,bajo
13104,0.59,0.97,5,179,6,0,0,0,mantenimiento,medio
13105,0.92,0.98,3,149,3,0,0,0,mantenimiento,medio
13106,0.75,0.76,3,269,2,1,0,0,,medio
13107,0.69,0.74,5,227,2,0,0,0,,medio
13108,0.82,0.93,3,247,3,0,0,0,,medio
13109,0.88,0.85,3,220,3,0,0,0,gerencia y admon,medio
13110,0.89,0.91,3,233,2,0,0,0,sistemas,medio
13111,1.0,0.79,5,171,5,0,0,0,sistemas,medio
13112,0.66,0.91,4,234,2,1,0,0,sistemas,medio
13113,0.76,0.92,3,176,2,0,0,0,sistemas,medio
13114,0.8,0.62,5,190,4,1,0,0,sistemas,medio
13115,0.58,0.86,4,168,2,0,0,0,calidad,medio
13116,0.73,0.93,3,205,3,0,0,0,calidad,alto
13117,1.0,0.73,5,189,3,1,0,0,calidad,bajo
13118,0.18,0.9,4,282,4,0,0,0,calidad,medio
13119,0.47,0.46,2,152,2,0,0,0,sistemas,medio
13120,0.92,0.64,4,217,4,0,0,0,i+d,medio
13121,0.51,0.5,4,130,3,0,0,0,i+d,medio
13122,0.81,0.62,4,153,4,0,0,0,i+d,bajo
13123,0.52,0.57,3,270,3,0,0,0,i+d,bajo
13124,0.95,0.96,3,220,3,0,0,0,i+d,bajo
13125,0.93,0.64,4,253,3,0,0,0,i+d,bajo
13126,0.98,0.67,4,209,6,0,0,0,publicidad,bajo
13127,0.79,0.79,4,231,2,0,0,0,ventas,bajo
13128,0.99,0.73,4,240,4,0,0,0,finanzas,bajo
13129,0.64,0.9,5,266,3,0,0,0,mantenimiento,bajo
13130,0.54,0.44,3,153,2,0,0,0,,bajo
13131,0.79,0.59,4,187,2,0,0,0,gerencia y admon,bajo
13132,0.55,0.98,4,185,2,1,0,0,publicidad,bajo
13133,0.18,0.81,4,147,4,0,0,0,publicidad,bajo
13134,0.56,0.81,4,188,3,1,0,0,publicidad,bajo
13135,0.92,0.67,2,252,2,0,0,0,ventas,bajo
13136,0.99,0.75,4,163,2,0,0,0,ventas,bajo
13137,0.77,0.85,4,189,2,0,0,0,ventas,bajo
13138,0.49,0.52,3,156,2,0,0,0,ventas,bajo
13139,0.98,0.58,3,183,3,0,0,0,ventas,bajo
13140,0.18,0.54,6,209,5,1,0,0,ventas,bajo
13141,0.8,0.82,4,271,4,0,0,0,ventas,bajo
13142,0.81,0.77,5,251,2,0,0,0,ventas,bajo
13143,0.13,0.61,5,198,5,0,0,0,ventas,medio
13144,0.58,0.97,3,274,4,1,0,1,ventas,medio
13145,0.75,0.63,4,209,3,0,0,1,ventas,medio
13146,0.8,0.94,4,271,4,0,0,1,ventas,medio
13147,0.78,0.6,4,143,2,0,0,1,ventas,medio
13148,0.92,0.6,5,236,3,1,0,1,ventas,medio
13149,0.85,0.98,5,222,3,0,0,1,ventas,medio
13150,0.52,0.63,3,233,3,0,0,1,ventas,medio
13151,0.95,0.84,3,270,3,1,0,1,ventas,medio
13152,0.81,0.92,5,258,3,0,0,1,ventas,medio
13153,0.16,0.82,6,202,4,1,0,1,ventas,medio
13154,0.91,0.74,3,150,2,0,0,0,finanzas,medio
13155,0.62,0.51,4,193,3,0,0,0,finanzas,alto
13156,0.24,0.42,5,210,5,0,0,0,finanzas,bajo
13157,0.88,0.51,3,208,3,0,0,0,rr.hh.,medio
13158,0.94,0.73,3,196,3,0,0,0,rr.hh.,medio
13159,0.76,0.79,5,187,4,0,0,0,rr.hh.,medio
13160,0.49,0.67,3,140,2,0,0,0,rr.hh.,medio
13161,0.93,0.9,4,256,4,0,0,0,,bajo
13162,0.92,0.66,4,113,3,0,0,0,,bajo
13163,0.19,0.94,4,196,5,0,0,0,,bajo
13164,0.66,0.76,3,170,3,0,0,0,,bajo
13165,0.16,0.94,4,261,6,0,0,0,,bajo
13166,0.83,0.99,5,132,3,0,0,0,,bajo
13167,0.69,0.53,3,153,3,0,0,0,,bajo
13168,0.82,0.53,3,147,3,1,0,0,,bajo
13169,0.88,0.72,5,244,2,0,0,0,,bajo
13170,0.31,0.42,4,108,4,0,0,0,,bajo
13171,0.83,0.49,4,218,2,0,0,0,,bajo
13172,0.94,0.52,5,133,3,0,0,0,mantenimiento,bajo
13173,0.65,0.79,5,233,3,0,0,0,mantenimiento,bajo
13174,0.6,0.6,4,147,3,0,0,0,mantenimiento,bajo
13175,0.52,0.43,3,176,3,0,0,0,mantenimiento,bajo
13176,0.66,0.89,4,169,4,0,0,0,mantenimiento,bajo
13177,0.87,0.87,4,144,3,0,0,0,mantenimiento,bajo
13178,0.2,0.99,5,151,3,1,0,0,mantenimiento,bajo
13179,0.63,0.91,4,252,3,1,0,0,mantenimiento,medio
13180,0.69,0.98,4,180,3,0,0,0,mantenimiento,medio
13181,0.48,0.61,3,251,3,0,0,0,mantenimiento,medio
13182,0.8,0.8,4,263,4,0,0,0,mantenimiento,medio
13183,0.89,0.74,5,260,6,0,0,0,,medio
13184,0.67,0.63,3,227,3,0,0,0,,medio
13185,0.37,0.86,6,260,3,0,0,0,,medio
13186,0.93,0.61,5,158,3,0,0,0,gerencia y admon,medio
13187,0.69,0.52,3,186,3,0,0,0,sistemas,medio
13188,0.16,0.61,4,171,6,0,0,0,sistemas,medio
13189,0.81,0.55,3,199,2,1,0,0,sistemas,medio
13190,0.97,0.63,5,258,2,0,0,0,sistemas,medio
13191,0.77,0.59,4,273,2,0,0,0,sistemas,alto
13192,0.75,0.78,2,259,3,0,0,0,calidad,bajo
13193,0.88,0.82,3,265,3,0,0,0,calidad,medio
13194,0.43,0.51,5,168,4,0,0,0,calidad,medio
13195,0.99,0.99,4,163,4,0,0,0,calidad,medio
13196,0.59,0.65,5,265,3,0,0,0,sistemas,medio
13197,0.89,0.71,4,190,3,0,0,0,i+d,bajo
13198,0.54,0.73,3,157,3,0,0,0,i+d,bajo
13199,0.32,0.86,4,266,4,0,0,0,i+d,bajo
13200,0.17,0.55,6,240,6,0,0,0,i+d,bajo
13201,0.78,0.55,3,143,3,0,0,0,i+d,bajo
13202,0.73,0.68,3,121,5,0,0,0,i+d,bajo
13203,0.65,0.76,2,170,5,0,0,0,sistemas,bajo
13204,0.8,0.71,4,161,4,0,0,0,sistemas,bajo
13205,0.61,0.86,3,239,3,0,0,0,sistemas,bajo
13206,0.67,0.49,3,224,3,0,0,0,sistemas,bajo
13207,0.63,0.57,3,242,3,0,0,0,calidad,bajo
13208,0.51,0.58,4,140,2,1,0,0,calidad,bajo
13209,0.82,0.59,5,170,3,0,0,0,calidad,bajo
13210,0.79,0.67,5,156,2,0,0,0,calidad,bajo
13211,0.49,0.6,2,113,5,0,0,0,sistemas,bajo
13212,0.7,0.59,3,138,3,0,0,0,i+d,bajo
13213,0.13,0.5,3,137,5,0,0,0,i+d,bajo
13214,0.83,0.52,5,217,3,0,0,0,i+d,bajo
13215,0.83,0.91,3,155,3,0,0,0,i+d,bajo
13216,0.19,0.83,5,280,4,0,0,0,i+d,bajo
13217,0.8,0.81,5,248,2,1,0,0,i+d,bajo
13218,0.49,0.67,2,190,8,0,0,0,publicidad,medio
13219,0.92,0.99,3,176,8,0,0,0,ventas,medio
13220,0.81,0.55,4,217,8,0,0,0,finanzas,medio
13221,0.62,0.91,3,269,8,0,0,0,mantenimiento,medio
13222,0.21,0.7,3,238,8,0,0,0,,medio
13223,0.95,0.74,5,243,6,0,0,0,gerencia y admon,medio
13224,0.51,0.8,4,198,6,0,0,0,publicidad,medio
13225,0.52,0.89,3,188,6,0,0,0,publicidad,medio
13226,0.64,0.56,3,257,6,0,0,0,publicidad,medio
13227,0.62,0.79,4,268,6,0,0,0,ventas,medio
13228,0.73,0.88,5,233,4,1,0,0,ventas,medio
13229,0.32,0.86,4,214,5,0,0,0,ventas,medio
13230,0.78,0.96,2,285,3,0,0,0,ventas,alto
13231,0.65,0.91,4,224,2,1,0,0,ventas,bajo
13232,0.56,0.92,4,224,3,0,0,0,ventas,medio
13233,0.96,0.89,3,142,4,0,0,0,ventas,medio
13234,0.79,0.82,4,220,3,0,0,0,ventas,medio
13235,0.66,0.58,4,244,3,0,0,0,ventas,medio
13236,0.67,0.68,4,171,3,0,0,0,ventas,bajo
13237,0.86,0.82,4,274,2,1,0,0,ventas,bajo
13238,0.57,0.72,4,214,2,1,0,0,ventas,bajo
13239,0.86,0.87,5,171,2,0,0,0,ventas,bajo
13240,0.52,0.59,5,150,2,0,0,0,ventas,bajo
13241,0.73,0.61,4,260,2,1,0,0,ventas,bajo
13242,0.78,0.63,5,259,3,0,0,0,ventas,bajo
13243,0.95,0.63,3,153,2,0,0,0,ventas,bajo
13244,0.75,0.61,3,263,3,0,0,0,ventas,bajo
13245,0.83,0.52,2,149,2,1,0,0,ventas,bajo
13246,0.48,1.0,4,261,3,0,0,0,finanzas,bajo
13247,0.3,0.58,2,189,4,1,0,0,finanzas,bajo
13248,0.72,0.85,5,237,4,0,0,0,finanzas,bajo
13249,0.61,0.52,3,224,3,0,0,0,rr.hh.,bajo
13250,0.31,0.87,6,240,3,1,0,0,rr.hh.,bajo
13251,0.62,0.81,3,245,2,1,0,0,rr.hh.,bajo
13252,0.48,0.49,3,268,3,0,0,0,rr.hh.,bajo
13253,0.97,0.89,4,208,2,1,0,0,,bajo
13254,0.61,0.83,4,153,2,0,0,0,,bajo
13255,0.93,0.99,3,169,3,0,0,0,,bajo
13256,0.89,0.39,5,218,2,0,0,0,,bajo
13257,0.95,0.9,3,155,3,0,0,0,,medio
13258,0.36,0.44,5,155,3,0,0,0,,medio
13259,0.29,0.39,6,105,6,0,0,0,,medio
13260,0.65,0.83,4,251,2,0,0,0,,medio
13261,0.72,0.54,4,219,2,0,0,0,,medio
13262,0.51,0.56,4,198,2,1,0,0,,medio
13263,0.54,0.53,4,158,2,0,0,0,,medio
13264,0.66,0.58,3,157,2,0,0,0,mantenimiento,medio
13265,0.59,0.54,4,178,2,0,0,0,mantenimiento,medio
13266,0.45,0.48,3,145,2,0,0,0,mantenimiento,medio
13267,0.15,0.91,5,230,3,0,0,0,mantenimiento,medio
13268,0.95,0.53,3,174,3,0,0,0,mantenimiento,medio
13269,0.49,0.59,5,140,3,0,0,0,mantenimiento,alto
13270,0.68,0.97,3,174,2,0,0,0,mantenimiento,bajo
13271,0.7,0.76,4,173,2,0,0,0,mantenimiento,medio
13272,0.9,0.73,2,203,4,0,0,0,mantenimiento,medio
13273,0.94,0.95,5,170,3,0,0,0,mantenimiento,medio
13274,0.8,0.86,3,203,3,0,0,0,mantenimiento,medio
13275,0.59,0.53,5,169,3,0,0,0,,bajo
13276,0.43,0.96,3,109,6,0,0,0,,bajo
13277,0.7,0.54,5,263,3,0,0,0,,bajo
13278,0.51,0.62,4,185,3,0,0,0,gerencia y admon,bajo
13279,0.12,0.49,4,191,5,0,0,0,sistemas,bajo
13280,0.14,0.56,5,259,4,1,0,0,sistemas,bajo
13281,0.86,0.91,4,253,3,0,0,0,sistemas,bajo
13282,0.97,0.5,3,216,3,0,0,0,sistemas,bajo
13283,1.0,0.86,2,264,3,0,0,0,sistemas,medio
13284,0.49,0.63,3,181,3,1,0,0,calidad,medio
13285,0.9,0.93,3,209,3,0,0,0,calidad,medio
13286,0.82,0.89,4,239,2,0,0,0,calidad,medio
13287,0.59,0.48,3,197,3,0,0,0,calidad,medio
13288,0.97,0.57,4,150,2,0,0,0,sistemas,medio
13289,0.69,0.88,3,164,10,0,0,0,gerencia y admon,medio
13290,0.73,0.84,3,216,8,0,0,0,gerencia y admon,medio
13291,0.48,0.74,2,271,8,1,0,0,gerencia y admon,medio
13292,0.94,0.49,4,176,8,0,0,0,gerencia y admon,medio
13293,0.74,0.73,3,156,8,0,0,0,gerencia y admon,medio
13294,0.65,0.63,4,143,8,0,0,0,gerencia y admon,medio
13295,0.93,0.94,4,233,6,0,0,0,sistemas,medio
13296,0.57,0.67,3,138,6,1,0,0,sistemas,medio
13297,0.9,0.49,3,259,6,0,0,0,sistemas,medio
13298,0.55,0.86,4,169,6,0,0,0,sistemas,medio
13299,0.59,0.73,3,172,6,0,0,0,calidad,medio
13300,0.72,0.98,4,156,3,0,0,0,calidad,medio
13301,0.87,0.52,4,140,3,0,0,0,calidad,medio
13302,0.86,0.82,4,212,2,0,0,0,calidad,medio
13303,0.61,0.5,4,269,3,0,0,0,sistemas,medio
13304,0.45,0.63,5,111,5,0,0,0,gerencia y admon,medio
13305,0.51,0.63,4,198,2,0,0,0,gerencia y admon,medio
13306,0.87,0.92,4,263,3,0,0,0,gerencia y admon,medio
13307,0.29,0.38,5,191,5,0,0,0,gerencia y admon,medio
13308,0.57,0.64,3,188,3,0,0,0,gerencia y admon,medio
13309,0.69,0.83,4,252,3,0,0,0,gerencia y admon,medio
13310,0.61,0.9,2,142,3,0,0,0,publicidad,alto
13311,0.96,0.85,4,247,3,0,0,0,ventas,alto
13312,0.16,0.61,6,269,2,0,0,0,finanzas,alto
13313,0.96,0.82,4,244,3,0,0,0,mantenimiento,alto
13314,0.77,0.81,4,164,3,0,0,0,,alto
13315,0.85,0.87,6,232,5,0,0,0,gerencia y admon,alto
13316,0.37,0.49,3,177,3,0,0,0,publicidad,alto
13317,0.68,0.65,3,173,3,1,0,0,publicidad,alto
13318,0.87,0.6,5,165,2,1,0,0,publicidad,alto
13319,0.95,0.8,3,225,2,0,0,0,ventas,alto
13320,0.84,0.63,3,121,3,1,0,0,ventas,bajo
13321,0.44,0.51,2,219,4,0,0,0,ventas,bajo
13322,0.94,0.73,4,204,2,0,0,0,ventas,bajo
13323,0.85,0.94,5,235,4,0,0,0,ventas,bajo
13324,0.75,0.51,2,215,2,1,0,0,ventas,bajo
13325,0.76,0.67,5,243,3,0,0,0,ventas,bajo
13326,0.13,0.97,4,162,6,0,0,0,ventas,bajo
13327,0.6,0.79,4,262,3,0,0,0,ventas,bajo
13328,0.45,0.55,4,206,2,0,0,0,ventas,bajo
13329,0.49,1.0,2,125,4,1,0,0,ventas,bajo
13330,0.19,0.36,3,167,5,0,0,0,ventas,bajo
13331,0.68,0.89,5,218,5,0,0,0,ventas,bajo
13332,0.53,0.91,5,181,3,0,0,0,ventas,bajo
13333,1.0,0.77,5,269,3,0,0,0,ventas,bajo
13334,0.99,0.86,3,167,2,0,0,0,ventas,bajo
13335,0.29,0.75,6,271,10,0,0,0,ventas,medio
13336,0.54,0.83,4,201,8,1,0,0,ventas,medio
13337,0.25,0.9,6,229,8,0,0,0,ventas,medio
13338,0.71,0.76,4,148,8,0,0,0,finanzas,medio
13339,0.96,0.84,3,147,8,0,0,0,finanzas,medio
13340,0.8,0.9,4,211,8,0,0,0,finanzas,medio
13341,0.82,0.87,5,145,6,0,0,0,rr.hh.,medio
13342,0.19,0.97,6,269,6,0,0,0,rr.hh.,medio
13343,0.43,0.74,4,129,6,0,0,0,rr.hh.,medio
13344,0.62,0.84,3,270,6,0,0,0,rr.hh.,medio
13345,0.75,0.85,3,250,6,0,0,0,,medio
13346,0.56,0.48,5,192,2,1,0,0,,medio
13347,0.88,0.91,4,233,4,0,0,0,,alto
13348,0.63,0.57,4,192,3,0,0,0,,alto
13349,0.75,0.93,3,247,2,0,0,0,,alto
13350,0.74,1.0,4,192,4,0,0,0,,alto
13351,0.55,0.68,3,178,3,1,0,0,,alto
13352,0.87,0.55,4,197,3,0,0,0,,alto
13353,0.13,0.9,5,264,6,0,0,0,,alto
13354,0.33,0.64,2,274,3,1,0,0,,alto
13355,0.89,0.97,4,147,2,0,0,0,,bajo
13356,0.56,0.94,3,154,3,1,0,0,mantenimiento,bajo
13357,0.95,0.61,3,224,2,1,0,0,mantenimiento,bajo
13358,0.57,0.59,4,250,2,0,0,0,mantenimiento,bajo
13359,0.72,0.53,3,179,3,0,0,0,mantenimiento,bajo
13360,0.28,0.44,4,170,2,0,0,0,mantenimiento,bajo
13361,0.54,0.61,4,118,5,0,0,0,mantenimiento,bajo
13362,0.54,0.95,4,256,3,0,0,0,mantenimiento,bajo
13363,0.99,0.8,3,209,2,0,0,0,mantenimiento,medio
13364,0.37,0.69,2,146,3,0,0,0,mantenimiento,medio
13365,0.77,0.87,3,275,4,1,0,0,mantenimiento,medio
13366,0.7,0.88,4,180,2,0,0,0,mantenimiento,medio
13367,0.8,0.74,3,228,3,0,0,0,,medio
13368,0.52,0.63,3,204,3,0,0,0,,medio
13369,0.69,0.55,3,172,2,0,0,0,,medio
13370,0.6,0.62,5,274,3,0,0,0,gerencia y admon,medio
13371,0.74,0.64,3,136,2,0,0,0,sistemas,medio
13372,0.69,0.82,4,252,3,1,0,0,sistemas,medio
13373,0.78,0.89,4,137,3,0,0,0,sistemas,medio
13374,0.77,0.75,4,191,3,0,0,0,sistemas,medio
13375,0.91,0.68,4,132,4,0,0,0,sistemas,medio
13376,0.54,0.68,6,249,5,0,0,0,calidad,medio
13377,0.48,0.77,6,274,6,0,0,0,calidad,medio
13378,0.55,0.96,3,194,3,0,0,0,calidad,medio
13379,0.17,0.36,6,191,2,0,0,0,calidad,medio
13380,0.77,0.83,5,216,4,0,0,0,sistemas,medio
13381,0.93,0.98,3,241,3,0,0,0,sistemas,medio
13382,0.65,0.91,4,243,5,1,0,0,sistemas,medio
13383,0.67,0.52,4,207,3,0,0,0,sistemas,medio
13384,0.95,0.88,3,199,3,0,0,0,sistemas,medio
13385,0.61,0.97,6,286,4,0,0,0,calidad,medio
13386,0.57,0.39,4,132,3,0,0,0,calidad,alto
13387,0.65,1.0,4,229,4,0,0,0,calidad,bajo
13388,0.85,0.81,4,260,3,0,0,0,calidad,medio
13389,0.61,0.96,3,214,2,0,0,0,sistemas,medio
13390,0.65,0.9,6,217,4,1,0,1,i+d,medio
13391,0.92,0.93,4,225,2,0,0,1,i+d,medio
13392,0.37,0.41,2,113,3,0,0,1,i+d,medio
13393,0.48,0.77,5,250,2,0,0,1,i+d,medio
13394,0.82,0.91,5,271,2,0,0,1,i+d,medio
13395,0.84,0.75,4,135,3,0,0,1,i+d,medio
13396,0.57,0.46,2,100,6,1,0,1,publicidad,medio
13397,0.8,0.75,4,224,3,0,0,1,ventas,medio
13398,0.49,0.91,4,134,4,0,0,0,finanzas,bajo
13399,0.79,0.82,5,158,2,0,0,0,mantenimiento,bajo
13400,0.48,0.67,3,183,2,0,0,0,,bajo
13401,0.28,0.89,4,97,6,0,0,0,gerencia y admon,bajo
13402,0.47,0.56,4,226,3,0,0,0,publicidad,bajo
13403,0.91,0.6,4,235,4,1,0,0,publicidad,bajo
13404,0.75,0.6,4,186,10,1,0,0,publicidad,bajo
13405,0.61,0.89,3,242,10,0,0,0,ventas,alto
13406,0.47,0.79,3,284,10,0,0,0,ventas,bajo
13407,0.22,0.7,2,274,10,0,0,0,ventas,alto
13408,0.5,0.48,4,130,10,0,0,0,ventas,alto
13409,0.56,0.87,3,146,10,0,0,0,ventas,bajo
13410,0.84,0.85,4,207,10,0,0,0,ventas,bajo
13411,0.69,0.72,4,210,2,1,0,0,ventas,alto
13412,0.53,0.64,3,143,2,0,0,0,ventas,bajo
13413,0.17,0.57,4,116,3,0,0,0,ventas,medio
13414,0.48,0.71,2,162,3,1,0,0,ventas,alto
13415,0.94,0.51,3,242,3,0,0,0,ventas,medio
13416,0.77,0.89,4,153,7,0,0,0,ventas,medio
13417,1.0,0.72,5,194,7,1,0,0,ventas,medio
13418,0.49,0.65,4,233,7,0,0,0,ventas,medio
13419,0.93,0.73,4,283,7,0,0,0,ventas,alto
13420,0.38,0.43,3,188,7,0,0,0,ventas,medio
13421,0.6,0.54,4,182,6,0,0,0,ventas,medio
13422,0.5,0.82,2,286,6,0,0,0,ventas,medio
13423,0.97,0.55,5,212,6,0,0,0,ventas,alto
13424,0.93,0.95,5,176,6,0,0,1,finanzas,medio
13425,0.5,1.0,5,264,8,0,0,1,finanzas,alto
13426,0.52,0.84,3,261,8,0,0,1,finanzas,bajo
13427,0.5,0.71,4,163,8,0,0,1,rr.hh.,medio
13428,0.55,0.4,3,139,8,0,0,1,rr.hh.,medio
13429,0.95,0.84,3,261,8,1,0,1,rr.hh.,medio
13430,0.48,0.42,2,275,6,1,0,1,rr.hh.,medio
13431,0.51,0.39,5,132,6,1,0,1,,bajo
13432,0.96,0.48,3,202,6,0,0,0,,bajo
13433,0.97,0.84,4,177,6,0,0,0,,bajo
13434,0.97,0.66,5,234,6,0,0,0,,bajo
13435,0.71,0.54,4,188,6,0,0,0,,bajo
13436,0.82,0.49,5,203,6,0,0,0,,bajo
13437,0.57,1.0,4,227,10,0,0,0,,bajo
13438,0.48,0.93,3,150,10,0,0,0,,bajo
13439,0.71,0.64,3,267,3,0,0,0,,bajo
13440,0.63,0.61,5,186,10,0,0,0,,bajo
13441,0.99,0.84,4,142,10,0,0,0,,alto
13442,0.79,0.83,3,126,10,1,0,0,mantenimiento,bajo
13443,0.65,0.85,4,201,10,0,0,0,mantenimiento,bajo
13444,0.7,0.85,4,142,2,0,0,0,mantenimiento,bajo
13445,0.99,0.94,4,167,4,0,0,0,mantenimiento,bajo
13446,0.65,0.62,4,258,2,0,0,0,mantenimiento,alto
13447,0.92,0.85,3,207,2,0,0,0,mantenimiento,bajo
13448,0.24,0.5,4,282,4,1,0,0,mantenimiento,bajo
13449,0.39,0.89,3,188,5,0,0,0,mantenimiento,bajo
13450,0.82,0.85,3,214,2,0,0,0,mantenimiento,alto
13451,0.78,0.89,4,272,2,0,0,0,mantenimiento,bajo
13452,0.62,0.79,3,259,3,0,0,0,mantenimiento,medio
13453,0.6,0.61,5,191,2,1,0,0,,alto
13454,0.49,0.57,3,192,3,0,0,0,,medio
13455,0.82,0.82,3,164,3,0,0,0,,alto
13456,0.48,0.81,4,149,2,0,0,0,gerencia y admon,medio
13457,0.69,0.56,4,149,3,0,0,0,sistemas,medio
13458,0.4,0.89,2,165,3,0,0,0,sistemas,medio
13459,0.72,0.8,3,222,3,0,0,0,sistemas,medio
13460,0.75,0.84,5,222,3,1,0,0,sistemas,medio
13461,0.5,0.77,3,265,3,0,0,0,sistemas,medio
13462,0.78,0.5,5,247,4,0,0,0,calidad,medio
13463,0.76,0.45,4,147,2,0,0,0,calidad,medio
13464,0.94,0.52,3,273,3,0,0,0,calidad,alto
13465,0.24,0.94,6,144,4,0,0,0,calidad,bajo
13466,0.99,0.66,3,181,2,0,0,0,sistemas,medio
13467,0.67,0.64,3,198,2,1,0,0,gerencia y admon,medio
13468,0.76,0.57,5,255,4,0,0,0,gerencia y admon,medio
13469,0.76,0.77,4,169,10,0,0,0,gerencia y admon,medio
13470,0.55,0.64,4,201,10,1,0,0,gerencia y admon,medio
13471,0.74,0.6,4,274,10,1,0,0,gerencia y admon,medio
13472,0.81,0.85,4,134,10,1,0,0,gerencia y admon,medio
13473,0.98,0.67,3,190,10,0,0,0,sistemas,medio
13474,0.98,0.98,4,170,10,0,0,0,sistemas,medio
13475,0.58,0.91,3,154,10,0,0,0,calidad,alto
13476,0.18,0.75,3,142,2,0,0,0,calidad,bajo
13477,0.57,0.67,5,235,2,0,0,0,calidad,bajo
13478,0.7,0.62,3,110,3,0,0,0,calidad,bajo
13479,0.49,0.77,3,211,3,0,0,0,sistemas,alto
13480,0.7,0.56,4,214,3,0,0,1,gerencia y admon,medio
13481,0.16,0.93,5,210,7,0,0,1,gerencia y admon,medio
13482,0.58,0.59,3,207,7,0,0,1,gerencia y admon,medio
13483,0.66,0.57,4,161,7,0,0,1,gerencia y admon,medio
13484,0.51,0.55,2,102,7,0,0,1,gerencia y admon,medio
13485,0.48,0.84,4,186,7,0,0,1,gerencia y admon,medio
13486,0.56,0.71,3,211,6,0,0,1,publicidad,bajo
13487,0.81,0.62,3,240,6,0,0,1,ventas,bajo
13488,0.57,0.7,4,237,6,0,0,0,finanzas,bajo
13489,0.66,0.53,3,164,6,0,0,0,mantenimiento,bajo
13490,0.22,0.91,6,222,8,0,0,0,,bajo
